id,title,price,availability,star_rating,category
0d2b3e4c-e278-4c67-8ab1-27a56f4024e2,The Help Yourself Cookbook for Kids: 60 Easy Plant-Based Recipes Kids Can Make to Stay Healthy and Save the Earth,28.77,14 ,3,Food and Drink
93be3bfa-0cf5-4708-ba17-9afff34d5ead,"It's All Easy: Healthy, Delicious Weeknight Meals in under 30 Minutes",19.55,14 ,1,Food and Drink
2dfaf334-f148-45a7-b1b2-94ceb59b5349,Barefoot Contessa Back to Basics,28.01,14 ,1,Food and Drink
a14b2c9b-2983-46be-9380-29be698e4429,Barefoot Contessa at Home: Everyday Recipes You'll Make Over and Over Again,50.62,14 ,5,Food and Drink
cef0c4ee-0f34-4ac5-90ce-0a58e596e690,My Kitchen Year: 136 Recipes That Saved My Life,11.53,13 ,2,Food and Drink
683c462b-6568-4d29-9cbf-c82d66b3c1c9,Everyday Italian: 125 Simple and Delicious Recipes,20.10,12 ,5,Food and Drink
af8d27f5-3b67-4d3b-91c2-e7c874707ece,"A la Mode: 120 Recipes in 60 Pairings: Pies, Tarts, Cakes, Crisps, and More Topped with Ice Cream, Gelato, Frozen Custard, and More",38.77,12 ,1,Food and Drink
5c63bfb3-9688-4796-948f-649c5d51aa17,Cravings: Recipes for What You Want to Eat,20.50,11 ,3,Food and Drink
6e6e0311-e435-4f50-8bfd-07a7817e0d54,"The Moosewood Cookbook: Recipes from Moosewood Restaurant, Ithaca, New York",12.34,9 ,4,Food and Drink
6b0eeb7e-a049-4f07-97bc-11339debe472,32 Yolks,53.63,8 ,2,Food and Drink
ebcf2654-d643-4ed3-ae36-7160e3a02788,"Naturally Lean: 125 Nourishing Gluten-Free, Plant-Based Recipes--All Under 300 Calories",11.38,7 ,5,Food and Drink
1a2bd37e-794e-4313-a1ed-5a0c725a7711,How to Cook Everything Vegetarian: Simple Meatless Recipes for Great Food (How to Cook Everything),46.01,7 ,4,Food and Drink
34d3f0eb-6337-4e75-98b7-baca6dabfeac,How to Be a Domestic Goddess: Baking and the Art of Comfort Cooking,28.25,7 ,2,Food and Drink
9442a794-1159-463a-92c8-a3a032a2c02f,The Barefoot Contessa Cookbook,59.92,6 ,5,Food and Drink
c5235f28-ef9c-41ed-ac00-b189cb871008,Better Homes and Gardens New Cook Book,39.61,6 ,3,Food and Drink
4a509089-b808-4187-a169-03e07873a9e1,The Power Greens Cookbook: 140 Delicious Superfood Recipes,11.05,5 ,5,Food and Drink
c24c3d1d-c315-4e67-8c83-152295c35545,Mexican Today: New and Rediscovered Recipes for Contemporary Kitchens,24.91,5 ,5,Food and Drink
756afef7-781c-4899-8084-0491eba47b79,Vegan Vegetarian Omnivore: Dinner for Everyone at the Table,13.66,3 ,2,Food and Drink
f4951250-4169-45f1-b66c-10ed57a22c5e,The Smitten Kitchen Cookbook,23.59,3 ,1,Food and Drink
f3b75269-ada5-4b49-88a4-93617a697b80,"The Art of Simple Food: Notes, Lessons, and Recipes from a Delicious Revolution",34.32,3 ,3,Food and Drink
fb07b899-23fc-40a2-9b00-c000ffa09070,Hungry Girl Clean & Hungry: Easy All-Natural Recipes for Healthy Eating in the Real World,33.14,3 ,3,Food and Drink
c1f839f3-2d3d-49de-91cf-0b44ef1bfe19,Redeeming Love,20.47,15 ,5,Christian Fiction
c757cd2e-234f-484e-91e0-117ddcee3339,Close to You,49.46,15 ,4,Christian Fiction
bda16b21-1f03-439b-b14f-e443900cc90b,Shadows of the Past (Logan Point #1),39.67,8 ,5,Christian Fiction
9f463130-6618-4eb3-8d2a-1258b0aeda42,Like Never Before (Walker Family #2),28.77,7 ,2,Christian Fiction
58a29b80-e884-439a-8820-d05d2fce49af,Counted With the Stars (Out from Egypt #1),17.97,7 ,5,Christian Fiction
3fe8bfa0-db18-4001-9c8b-a1b6cb5fe674,If I Run (If I Run #1),49.97,3 ,4,Christian Fiction
444f050a-bf3a-4d1e-a10a-3a43501178a8,The Dirty Little Secrets of Getting Your Dream Job,33.34,19 ,4,Business
19b7a37b-8559-4e25-ad8a-e95aa8a65a89,The Third Wave: An Entrepreneur’s Vision of the Future,12.61,15 ,5,Business
a5e56ab0-e3d7-4ec0-a4fb-3b2dcd1ed269,The 10% Entrepreneur: Live Your Startup Dream Without Quitting Your Day Job,27.55,15 ,3,Business
a1bfa734-1c68-46f5-9fd7-49209647a083,Shoe Dog: A Memoir by the Creator of NIKE,23.99,15 ,2,Business
886f3c32-61bc-4079-a259-b513627ffaca,Made to Stick: Why Some Ideas Survive and Others Die,38.85,14 ,5,Business
349d3db8-8369-4f2c-a200-4e3eef272f49,Quench Your Own Thirst: Business Lessons Learned Over a Beer or Two,43.14,12 ,1,Business
d422e939-d251-4e59-a436-8adbfab65459,The Art of Startup Fundraising,21.00,11 ,3,Business
f2b76733-bbff-4f24-a159-9cfe73b9b18e,Born for This: How to Find the Work You Were Meant to Do,21.59,11 ,5,Business
4d8c3645-ed31-485d-91be-6f0536f5e04c,The E-Myth Revisited: Why Most Small Businesses Don't Work and What to Do About It,36.91,8 ,1,Business
59e10c74-5d29-4297-8a27-7eea4ff3d388,"Rich Dad, Poor Dad",51.74,7 ,1,Business
8f02b682-28a9-4d57-8146-0741ef5bf06b,The Lean Startup: How Today's Entrepreneurs Use Continuous Innovation to Create Radically Successful Businesses,33.92,3 ,3,Business
a1d7f56c-5ee4-41e8-8fc2-b040316b5789,Rework,44.88,3 ,2,Business
f8a811ad-d0b3-4136-89e6-b79299de66a9,Louisa: The Extraordinary Life of Mrs. Adams,16.85,15 ,2,Biography
cc8b7675-2f74-45b5-88b3-8bf3d2a2a51c,"Setting the World on Fire: The Brief, Astonishing Life of St. Catherine of Siena",21.15,11 ,2,Biography
c494dd4c-dcec-451d-a296-7ad4e3204e03,The Faith of Christopher Hitchens: The Restless Soul of the World's Most Notorious Atheist,39.55,7 ,1,Biography
6a5f1de4-9fa2-4816-8656-2efba563a8d9,Benjamin Franklin: An American Life,48.19,7 ,3,Biography
350e020e-8211-4dc3-aaa9-220434913ff1,The Rise of Theodore Roosevelt (Theodore Roosevelt #1),42.57,3 ,3,Biography
0c31ff98-8ed5-4562-bc1d-f5474c81be88,In Her Wake,12.84,19 ,1,Thriller
70803598-a876-4dee-b229-ee39bb170075,The Elephant Tree,23.82,18 ,5,Thriller
92f83353-ad37-4f94-8516-d500d99fb4c1,Behind Closed Doors,52.22,18 ,4,Thriller
fd992439-1b68-422f-a554-3c61473c6994,You (You #1),43.61,14 ,5,Thriller
27120d81-7a48-4a62-a815-133df55f895a,The Guilty (Will Robie #4),13.82,14 ,2,Thriller
be853829-336d-4653-a18f-857c259c2cb1,The 14th Colony (Cotton Malone #11),39.24,14 ,1,Thriller
458bcfce-df9b-419c-afb2-c03bb476b926,Give It Back,18.32,6 ,2,Thriller
ab26d897-8d46-4642-bb2e-5aa99ba4a9bf,Killing Floor (Jack Reacher #1),31.49,5 ,4,Thriller
c2889983-0c5c-447d-aa53-bce86ca137d5,The Bone Hunters (Lexy Vaughan & Steven Macaulay #2),59.71,4 ,3,Thriller
e857e27c-fe08-4ef2-9243-ad9b0e9a0f2e,Far From True (Promise Falls Trilogy #2),34.93,4 ,2,Thriller
c031c71b-f413-4b50-8a9a-4a45dd4961ff,The Travelers,15.77,3 ,1,Thriller
76fc1067-7a1e-43cc-8c42-bfa39fcc43a2,When We Collided,31.77,16 ,1,Contemporary
5bd9c26c-e774-47c2-bcec-222092d60508,Someone Like You (The Harrisons #2),52.79,14 ,5,Contemporary
748538d4-df35-4b0b-ac68-4bf883fc8347,We Are All Completely Beside Ourselves,24.04,3 ,1,Contemporary
dd8f35d8-8e92-41ef-8ab6-cab2d43a6114,The Four Agreements: A Practical Guide to Personal Freedom,17.66,18 ,5,Spirituality
974a6536-8a1c-47d4-acee-b0cdc2feb555,The Activist's Tao Te Ching: Ancient Advice for a Modern Revolution,32.24,16 ,5,Spirituality
8fe5ceba-0104-46d4-9007-4c9c0c504fb5,Chasing Heaven: What Dying Taught Me About Living,37.80,15 ,2,Spirituality
7699ecf3-8a7a-40b2-80c9-2881ac2a7019,If I Gave You God's Phone Number....: Searching for Spirituality in America,20.91,9 ,1,Spirituality
c601c92b-5b5c-4fdc-84c2-bf6ca4524b88,Unreasonable Hope: Finding Faith in the God Who Brings Purpose to Your Pain,46.33,7 ,2,Spirituality
fd05befd-bc12-4913-bf87-90e2effe704e,A New Earth: Awakening to Your Life's Purpose,55.65,4 ,5,Spirituality
e0730a58-162c-4a3a-acc1-a70eaa2ceb22,Logan Kade (Fallen Crest High #5.5),13.12,5 ,2,Academic
a8298b3f-1a79-49e5-ae59-758cee181da3,Online Marketing for Busy Authors: A Step-By-Step Guide,46.35,16 ,1,Self Help
8b07cbd9-445d-463a-a871-e12546f9c339,How to Be Miserable: 40 Strategies You Already Use,46.03,16 ,1,Self Help
f5ef1535-887d-43ea-b774-6b9ff9e033c4,"Overload: How to Unplug, Unwind, and Unleash Yourself from the Pressure of Stress",52.15,14 ,3,Self Help
988dd3c3-28d1-4502-92aa-ceb27419d576,You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,12.08,7 ,3,Self Help
ab9c3997-1083-40cb-8df5-da07b3eafabc,How to Stop Worrying and Start Living,46.49,6 ,5,Self Help
4d9c5d0d-921b-457b-9bad-ecbb7119b40d,All the Light We Cannot See,29.87,14 ,5,Historical
ded2206a-81b0-4187-b33b-96e10b90beed,The Girl You Left Behind (The Girl You Left Behind #1),15.79,6 ,1,Historical
efe598e0-553e-4b36-b0d6-8602942c23ef,(Un)Qualified: How God Uses Broken People to Do Big Things,54.00,16 ,5,Christian
2a0b08d0-c3ca-42a8-ac9e-031bc16b8d2f,Crazy Love: Overwhelmed by a Relentless God,47.72,14 ,2,Christian
a57bdb45-5951-4cf5-b3f3-dbbd8450ae83,Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,25.77,7 ,1,Christian
4f0f62ac-9ca7-4668-b059-2396edcd6abe,Silence in the Dark (Logan Point #4),58.33,8 ,3,Suspense
7ffd14e8-78bd-4c2b-9387-7944623ee6aa,The Grownup,35.88,8 ,1,Short Stories
f3befcd7-b622-4ecd-9912-53199a4a4100,Suzie Snowflake: One beautiful flake (a self-esteem story),54.81,9 ,5,Novels
48e218fb-9d9e-4089-a84b-6a15c9b0aa30,"The Bulletproof Diet: Lose up to a Pound a Day, Reclaim Energy and Focus, Upgrade Your Life",49.05,16 ,3,Health
2f9bdd99-d085-4610-904d-987a07670922,"Eat Fat, Get Thin",54.07,14 ,2,Health
8e12526f-b769-4cab-90b9-c0d6d7ea05d4,10-Day Green Smoothie Cleanse: Lose Up to 15 Pounds in 10 Days!,49.71,10 ,5,Health
01ccaefb-3888-4ae6-b25e-2b0c3f0ba104,The Art and Science of Low Carbohydrate Living,52.98,9 ,5,Health
da2dcfc6-e4bf-4194-8bf6-06f5088d9ff2,Libertarianism for Beginners,51.33,19 ,2,Politics
8fcb1210-a4ba-4e34-9ed3-ba22813da13e,Why the Right Went Wrong: Conservatism--From Goldwater to the Tea Party and Beyond,52.65,14 ,4,Politics
6e1afd66-7ec3-4c29-8914-21e7c3dd5855,Equal Is Unfair: America's Misguided Fight Against Income Inequality,56.86,12 ,1,Politics
ff7f418d-7b61-41cd-a18d-f336659e76e1,Amid the Chaos,36.58,15 ,1,Cultural
0064a2f9-c544-4907-8c82-7f69cb2c6aa4,Dark Notes,19.19,15 ,5,Erotica
822d1b78-855d-46c2-85bb-c88f4ede30d6,The Long Shadow of Small Ghosts: Murder and Memory in an American City,10.97,15 ,1,Crime
